StateProvinceID,StateProvinceCode,StateProvinceName,SalesTerritory,CityID,CityName
52,WI,Wisconsin,Great Lakes,18698,Langes Corners
52,WI,Wisconsin,Great Lakes,18703,Langlade
52,WI,Wisconsin,Great Lakes,18719,Lannon
52,WI,Wisconsin,Great Lakes,18740,Laona
52,WI,Wisconsin,Great Lakes,18774,Larsen
52,WI,Wisconsin,Great Lakes,18830,Lauderdale Lakes
52,WI,Wisconsin,Great Lakes,19010,Lebanon
52,WI,Wisconsin,Great Lakes,19047,Leeds
52,WI,Wisconsin,Great Lakes,19077,Legend Lake
52,WI,Wisconsin,Great Lakes,19112,Leland
52,WI,Wisconsin,Great Lakes,19137,Lemonweir
52,WI,Wisconsin,Great Lakes,19144,Lena
52,WI,Wisconsin,Great Lakes,19185,Leon
52,WI,Wisconsin,Great Lakes,19210,Leopolis
52,WI,Wisconsin,Great Lakes,19274,Lewis
52,WI,Wisconsin,Great Lakes,19298,Lewiston
52,WI,Wisconsin,Great Lakes,19340,Leyden
52,WI,Wisconsin,Great Lakes,19361,Liberty
52,WI,Wisconsin,Great Lakes,19375,Liberty Pole
52,WI,Wisconsin,Great Lakes,19418,Lily
52,WI,Wisconsin,Great Lakes,19420,Lily Lake
52,WI,Wisconsin,Great Lakes,19435,Lime Ridge
52,WI,Wisconsin,Great Lakes,19457,Lincoln
52,WI,Wisconsin,Great Lakes,19515,Linden
52,WI,Wisconsin,Great Lakes,19523,Lindina
52,WI,Wisconsin,Great Lakes,19614,Little Black
52,WI,Wisconsin,Great Lakes,19618,Little Chute
52,WI,Wisconsin,Great Lakes,19637,Little Rapids
52,WI,Wisconsin,Great Lakes,19649,Little Round Lake
52,WI,Wisconsin,Great Lakes,19653,Little Sturgeon
52,WI,Wisconsin,Great Lakes,19654,Little Suamico
52,WI,Wisconsin,Great Lakes,19705,Livingston
52,WI,Wisconsin,Great Lakes,19786,Lodi
52,WI,Wisconsin,Great Lakes,19807,Loganville
52,WI,Wisconsin,Great Lakes,19814,Lohrville
52,WI,Wisconsin,Great Lakes,19836,Lomira
52,WI,Wisconsin,Great Lakes,19847,London
52,WI,Wisconsin,Great Lakes,19864,Lone Rock
52,WI,Wisconsin,Great Lakes,19907,Long Lake
52,WI,Wisconsin,Great Lakes,19943,Longwood
52,WI,Wisconsin,Great Lakes,19983,Loretta
52,WI,Wisconsin,Great Lakes,20118,Lowell
52,WI,Wisconsin,Great Lakes,20156,Lowville
52,WI,Wisconsin,Great Lakes,20161,Loyal
52,WI,Wisconsin,Great Lakes,20168,Loyd
52,WI,Wisconsin,Great Lakes,20178,Lublin
52,WI,Wisconsin,Great Lakes,20206,Luck
52,WI,Wisconsin,Great Lakes,20213,Ludington
52,WI,Wisconsin,Great Lakes,20270,Lunds
52,WI,Wisconsin,Great Lakes,20307,Luxemburg
52,WI,Wisconsin,Great Lakes,20361,Lyndon Station
52,WI,Wisconsin,Great Lakes,20366,Lynn
52,WI,Wisconsin,Great Lakes,20390,Lynxville
52,WI,Wisconsin,Great Lakes,20402,Lyons
52,WI,Wisconsin,Great Lakes,20458,Mackville
52,WI,Wisconsin,Great Lakes,20486,Madge
52,WI,Wisconsin,Great Lakes,20505,Madison
52,WI,Wisconsin,Great Lakes,20561,Magnolia
52,WI,Wisconsin,Great Lakes,20589,Maiden Rock
52,WI,Wisconsin,Great Lakes,20683,Manawa
52,WI,Wisconsin,Great Lakes,20692,Manchester
52,WI,Wisconsin,Great Lakes,20753,Manitowish
52,WI,Wisconsin,Great Lakes,20754,Manitowish Waters
52,WI,Wisconsin,Great Lakes,20755,Manitowoc
52,WI,Wisconsin,Great Lakes,20756,Manitowoc Rapids
52,WI,Wisconsin,Great Lakes,20831,Maple
52,WI,Wisconsin,Great Lakes,20833,Maple Bluff
52,WI,Wisconsin,Great Lakes,20837,Maple Grove
52,WI,Wisconsin,Great Lakes,20848,Maplehurst
52,WI,Wisconsin,Great Lakes,20864,Maplewood
52,WI,Wisconsin,Great Lakes,20874,Marathon
52,WI,Wisconsin,Great Lakes,20879,Marathon City
52,WI,Wisconsin,Great Lakes,20903,Marcellon
52,WI,Wisconsin,Great Lakes,20922,Marengo
52,WI,Wisconsin,Great Lakes,20940,Maribel
52,WI,Wisconsin,Great Lakes,20968,Marinette
52,WI,Wisconsin,Great Lakes,20992,Marion
52,WI,Wisconsin,Great Lakes,21009,Markesan
52,WI,Wisconsin,Great Lakes,21052,Marquette
52,WI,Wisconsin,Great Lakes,21081,Marshall
52,WI,Wisconsin,Great Lakes,21098,Marshfield
52,WI,Wisconsin,Great Lakes,21109,Martell
52,WI,Wisconsin,Great Lakes,21146,Martinsville
52,WI,Wisconsin,Great Lakes,21198,Mason
52,WI,Wisconsin,Great Lakes,21271,Mattoon
52,WI,Wisconsin,Great Lakes,21297,Mauston
52,WI,Wisconsin,Great Lakes,21311,Maxville
52,WI,Wisconsin,Great Lakes,21386,Mayville
52,WI,Wisconsin,Great Lakes,21402,Mazomanie
52,WI,Wisconsin,Great Lakes,21413,McAllister
52,WI,Wisconsin,Great Lakes,21505,McFarland
52,WI,Wisconsin,Great Lakes,21546,McKinley
52,WI,Wisconsin,Great Lakes,21582,McMillan
52,WI,Wisconsin,Great Lakes,21597,McNaughton
52,WI,Wisconsin,Great Lakes,21652,Mecan
52,WI,Wisconsin,Great Lakes,21672,Medary
52,WI,Wisconsin,Great Lakes,21678,Medford
52,WI,Wisconsin,Great Lakes,21697,Medina
52,WI,Wisconsin,Great Lakes,21718,Meeme
52,WI,Wisconsin,Great Lakes,21750,Mellen
52,WI,Wisconsin,Great Lakes,21765,Melrose
52,WI,Wisconsin,Great Lakes,21785,Melvina
52,WI,Wisconsin,Great Lakes,21801,Menasha
52,WI,Wisconsin,Great Lakes,21802,Menchalville
52,WI,Wisconsin,Great Lakes,21836,Menomonee
52,WI,Wisconsin,Great Lakes,21837,Menomonee Falls
52,WI,Wisconsin,Great Lakes,21851,Mequon
52,WI,Wisconsin,Great Lakes,21857,Mercer
52,WI,Wisconsin,Great Lakes,21873,Meridean
52,WI,Wisconsin,Great Lakes,21908,Merrill
52,WI,Wisconsin,Great Lakes,21912,Merrillan
52,WI,Wisconsin,Great Lakes,21917,Merrimac
52,WI,Wisconsin,Great Lakes,21929,Merton
52,WI,Wisconsin,Great Lakes,21964,Meteor
52,WI,Wisconsin,Great Lakes,22025,Middle Inlet
52,WI,Wisconsin,Great Lakes,22062,Middleton
52,WI,Wisconsin,Great Lakes,22150,Mifflin
52,WI,Wisconsin,Great Lakes,22169,Milan
52,WI,Wisconsin,Great Lakes,22190,Milford
52,WI,Wisconsin,Great Lakes,22235,Milladore
52,WI,Wisconsin,Great Lakes,22328,Millston
52,WI,Wisconsin,Great Lakes,22332,Milltown
52,WI,Wisconsin,Great Lakes,22349,Millville
52,WI,Wisconsin,Great Lakes,22379,Milton
52,WI,Wisconsin,Great Lakes,22397,Milwaukee
52,WI,Wisconsin,Great Lakes,22416,Mindoro
52,WI,Wisconsin,Great Lakes,22433,Mineral Point
52,WI,Wisconsin,Great Lakes,22473,Minocqua
52,WI,Wisconsin,Great Lakes,22474,Minong
52,WI,Wisconsin,Great Lakes,22509,Mishicot
52,WI,Wisconsin,Great Lakes,22571,Modena
52,WI,Wisconsin,Great Lakes,22605,Mole Lake
52,WI,Wisconsin,Great Lakes,22627,Monches
52,WI,Wisconsin,Great Lakes,22631,Mondovi
52,WI,Wisconsin,Great Lakes,22646,Monico
52,WI,Wisconsin,Great Lakes,22663,Monona
52,WI,Wisconsin,Great Lakes,22674,Monroe
52,WI,Wisconsin,Great Lakes,22689,Monroe Center
52,WI,Wisconsin,Great Lakes,22722,Montana
52,WI,Wisconsin,Great Lakes,22748,Montello
52,WI,Wisconsin,Great Lakes,22756,Monterey
52,WI,Wisconsin,Great Lakes,22772,Montfort
52,WI,Wisconsin,Great Lakes,22795,Monticello
52,WI,Wisconsin,Great Lakes,22823,Montreal
52,WI,Wisconsin,Great Lakes,22840,Montrose
52,WI,Wisconsin,Great Lakes,22914,Moquah
52,WI,Wisconsin,Great Lakes,22947,Morgan
52,WI,Wisconsin,Great Lakes,23021,Morrison
52,WI,Wisconsin,Great Lakes,23055,Morse
52,WI,Wisconsin,Great Lakes,23085,Moscow
52,WI,Wisconsin,Great Lakes,23091,Mosel
52,WI,Wisconsin,Great Lakes,23099,Mosinee
52,WI,Wisconsin,Great Lakes,23157,Mount Calvary
52,WI,Wisconsin,Great Lakes,23209,Mount Hope
52,WI,Wisconsin,Great Lakes,23212,Mount Horeb
52,WI,Wisconsin,Great Lakes,23214,Mount Ida
52,WI,Wisconsin,Great Lakes,23234,Mount Morris
52,WI,Wisconsin,Great Lakes,23251,Mount Pleasant
52,WI,Wisconsin,Great Lakes,23278,Mount Sterling
52,WI,Wisconsin,Great Lakes,23285,Mount Tabor
52,WI,Wisconsin,Great Lakes,23317,Mount Zion
52,WI,Wisconsin,Great Lakes,23320,Mountain
52,WI,Wisconsin,Great Lakes,23399,Mukwonago
52,WI,Wisconsin,Great Lakes,23484,Murry
52,WI,Wisconsin,Great Lakes,23490,Muscoda
52,WI,Wisconsin,Great Lakes,23495,Muskego
52,WI,Wisconsin,Great Lakes,23558,Namekagon
52,WI,Wisconsin,Great Lakes,23623,Nashotah
52,WI,Wisconsin,Great Lakes,23628,Nashville
52,WI,Wisconsin,Great Lakes,23642,Nasonville
52,WI,Wisconsin,Great Lakes,23680,Navarino
52,WI,Wisconsin,Great Lakes,23707,Necedah
52,WI,Wisconsin,Great Lakes,23726,Neenah
52,WI,Wisconsin,Great Lakes,23736,Neillsville
52,WI,Wisconsin,Great Lakes,23740,Nekoosa
52,WI,Wisconsin,Great Lakes,23753,Nelson
52,WI,Wisconsin,Great Lakes,23761,Nelsonville
52,WI,Wisconsin,Great Lakes,23774,Neopit
52,WI,Wisconsin,Great Lakes,23775,Neosho
52,WI,Wisconsin,Great Lakes,23792,Neshkoro
52,WI,Wisconsin,Great Lakes,23814,Neva
52,WI,Wisconsin,Great Lakes,23841,New Auburn
52,WI,Wisconsin,Great Lakes,23857,New Berlin
52,WI,Wisconsin,Great Lakes,23918,New Diggings
52,WI,Wisconsin,Great Lakes,23935,New Franken
52,WI,Wisconsin,Great Lakes,23942,New Glarus
52,WI,Wisconsin,Great Lakes,23977,New Holstein
52,WI,Wisconsin,Great Lakes,23989,New Hope
52,WI,Wisconsin,Great Lakes,24019,New Lisbon
52,WI,Wisconsin,Great Lakes,24023,New London
52,WI,Wisconsin,Great Lakes,24061,New Munster
52,WI,Wisconsin,Great Lakes,24080,New Post
52,WI,Wisconsin,Great Lakes,24088,New Richmond
52,WI,Wisconsin,Great Lakes,24165,Newald
52,WI,Wisconsin,Great Lakes,24168,Newark
52,WI,Wisconsin,Great Lakes,24188,Newbold
52,WI,Wisconsin,Great Lakes,24192,Newburg
52,WI,Wisconsin,Great Lakes,24286,Newry
52,WI,Wisconsin,Great Lakes,24295,Newton
52,WI,Wisconsin,Great Lakes,24333,Niagara
52,WI,Wisconsin,Great Lakes,24347,Nichols
52,WI,Wisconsin,Great Lakes,24495,Norrie
52,WI,Wisconsin,Great Lakes,24526,North Bay
52,WI,Wisconsin,Great Lakes,24538,North Bend
52,WI,Wisconsin,Great Lakes,24559,North Cape
52,WI,Wisconsin,Great Lakes,24599,North Fond du Lac
52,WI,Wisconsin,Great Lakes,24605,North Freedom
52,WI,Wisconsin,Great Lakes,24633,North Hudson
52,WI,Wisconsin,Great Lakes,24693,North Prairie
52,WI,Wisconsin,Great Lakes,24786,Northfield
52,WI,Wisconsin,Great Lakes,24803,Northport
52,WI,Wisconsin,Great Lakes,24826,Northwoods Beach
52,WI,Wisconsin,Great Lakes,24841,Norwalk
52,WI,Wisconsin,Great Lakes,24936,Oak Creek
52,WI,Wisconsin,Great Lakes,24947,Oak Grove
52,WI,Wisconsin,Great Lakes,25008,Oakdale
52,WI,Wisconsin,Great Lakes,25024,Oakfield
52,WI,Wisconsin,Great Lakes,25042,Oakland
52,WI,Wisconsin,Great Lakes,25166,Oconomowoc
52,WI,Wisconsin,Great Lakes,25167,Oconomowoc Lake
52,WI,Wisconsin,Great Lakes,25168,Oconto
52,WI,Wisconsin,Great Lakes,25170,Oconto Falls
52,WI,Wisconsin,Great Lakes,25176,Odanah
52,WI,Wisconsin,Great Lakes,25221,Ogdensburg
52,WI,Wisconsin,Great Lakes,25223,Ogema
52,WI,Wisconsin,Great Lakes,25256,Ojibwa
52,WI,Wisconsin,Great Lakes,25265,Okauchee
52,WI,Wisconsin,Great Lakes,25266,Okauchee Lake
52,WI,Wisconsin,Great Lakes,25367,Oliver
52,WI,Wisconsin,Great Lakes,25426,Omro
52,WI,Wisconsin,Great Lakes,25430,Onalaska
52,WI,Wisconsin,Great Lakes,25442,Oneida
52,WI,Wisconsin,Great Lakes,25467,Ontario
52,WI,Wisconsin,Great Lakes,25481,Oostburg
52,WI,Wisconsin,Great Lakes,25570,Oregon
52,WI,Wisconsin,Great Lakes,25579,Orfordville
52,WI,Wisconsin,Great Lakes,25598,Orion
52,WI,Wisconsin,Great Lakes,25677,Osceola
52,WI,Wisconsin,Great Lakes,25691,Oshkosh
52,WI,Wisconsin,Great Lakes,25707,Osseo
52,WI,Wisconsin,Great Lakes,25753,Otsego
52,WI,Wisconsin,Great Lakes,25759,Ottawa
52,WI,Wisconsin,Great Lakes,25787,Oulu
52,WI,Wisconsin,Great Lakes,25826,Owen
52,WI,Wisconsin,Great Lakes,25855,Oxford
52,WI,Wisconsin,Great Lakes,25913,Packwaukee
52,WI,Wisconsin,Great Lakes,25918,Paddock Lake
52,WI,Wisconsin,Great Lakes,26043,Palmyra
52,WI,Wisconsin,Great Lakes,26154,Pardeeville
52,WI,Wisconsin,Great Lakes,26159,Paris
52,WI,Wisconsin,Great Lakes,26179,Park Falls
52,WI,Wisconsin,Great Lakes,26187,Park Ridge
52,WI,Wisconsin,Great Lakes,26224,Parkland
52,WI,Wisconsin,Great Lakes,26264,Parrish
52,WI,Wisconsin,Great Lakes,26304,Patch Grove
52,WI,Wisconsin,Great Lakes,26348,Patzau
52,WI,Wisconsin,Great Lakes,26450,Pearson
52,WI,Wisconsin,Great Lakes,26481,Peeksville
52,WI,Wisconsin,Great Lakes,26506,Pelican Lake
52,WI,Wisconsin,Great Lakes,26511,Pell Lake
52,WI,Wisconsin,Great Lakes,26513,Pella
52,WI,Wisconsin,Great Lakes,26525,Pembine
52,WI,Wisconsin,Great Lakes,26544,Pence
52,WI,Wisconsin,Great Lakes,26597,Pensaukee
52,WI,Wisconsin,Great Lakes,26619,Pepin
52,WI,Wisconsin,Great Lakes,26706,Peru
52,WI,Wisconsin,Great Lakes,26712,Peshtigo
52,WI,Wisconsin,Great Lakes,26763,Pewaukee
52,WI,Wisconsin,Great Lakes,26764,Pewaukee village
52,WI,Wisconsin,Great Lakes,26775,Phelps
52,WI,Wisconsin,Great Lakes,26796,Phillips
52,WI,Wisconsin,Great Lakes,26815,Phlox
52,WI,Wisconsin,Great Lakes,26840,Pickett
52,WI,Wisconsin,Great Lakes,26893,Pigeon Falls
52,WI,Wisconsin,Great Lakes,26926,Pilsen
52,WI,Wisconsin,Great Lakes,27008,Pine River
52,WI,Wisconsin,Great Lakes,27101,Pipe
52,WI,Wisconsin,Great Lakes,27152,Pittsfield
52,WI,Wisconsin,Great Lakes,27160,Pittsville
52,WI,Wisconsin,Great Lakes,27175,Plain
52,WI,Wisconsin,Great Lakes,27184,Plainfield
52,WI,Wisconsin,Great Lakes,27215,Plainville
52,WI,Wisconsin,Great Lakes,27235,Plat
52,WI,Wisconsin,Great Lakes,27249,Platteville
52,WI,Wisconsin,Great Lakes,27298,Pleasant Prairie
52,WI,Wisconsin,Great Lakes,27341,Plover
52,WI,Wisconsin,Great Lakes,27345,Plum City
52,WI,Wisconsin,Great Lakes,27367,Plymouth
52,WI,Wisconsin,Great Lakes,27433,Polar
52,WI,Wisconsin,Great Lakes,27456,Polonia
52,WI,Wisconsin,Great Lakes,27526,Poplar
52,WI,Wisconsin,Great Lakes,27534,Popple River
52,WI,Wisconsin,Great Lakes,27566,Port Edwards
52,WI,Wisconsin,Great Lakes,27624,Port Washington
52,WI,Wisconsin,Great Lakes,27631,Port Wing
52,WI,Wisconsin,Great Lakes,27638,Portage
52,WI,Wisconsin,Great Lakes,27657,Porterfield
52,WI,Wisconsin,Great Lakes,27683,Portland
52,WI,Wisconsin,Great Lakes,27705,Post Lake
52,WI,Wisconsin,Great Lakes,27712,Postville
52,WI,Wisconsin,Great Lakes,27725,Potosi
52,WI,Wisconsin,Great Lakes,27733,Potter
52,WI,Wisconsin,Great Lakes,27737,Potter Lake
52,WI,Wisconsin,Great Lakes,27757,Pound
52,WI,Wisconsin,Great Lakes,27788,Powers Lake
52,WI,Wisconsin,Great Lakes,27797,Poy Sippi
52,WI,Wisconsin,Great Lakes,27800,Poynette
52,WI,Wisconsin,Great Lakes,27811,Prairie du Chien
52,WI,Wisconsin,Great Lakes,27813,Prairie du Sac
52,WI,Wisconsin,Great Lakes,27814,Prairie Farm
52,WI,Wisconsin,Great Lakes,27841,Prentice
52,WI,Wisconsin,Great Lakes,27845,Prescott
52,WI,Wisconsin,Great Lakes,27856,Presque Isle
52,WI,Wisconsin,Great Lakes,27884,Price
52,WI,Wisconsin,Great Lakes,27904,Primrose
52,WI,Wisconsin,Great Lakes,27919,Princeton
52,WI,Wisconsin,Great Lakes,28036,Pulaski
52,WI,Wisconsin,Great Lakes,28044,Pulcifer
52,WI,Wisconsin,Great Lakes,28194,Racine
52,WI,Wisconsin,Great Lakes,28200,Radisson
52,WI,Wisconsin,Great Lakes,28317,Randolph
52,WI,Wisconsin,Great Lakes,28320,Random Lake
52,WI,Wisconsin,Great Lakes,28323,Range
52,WI,Wisconsin,Great Lakes,28409,Raymond
52,WI,Wisconsin,Great Lakes,28448,Readstown
52,WI,Wisconsin,Great Lakes,28473,Red Cedar
52,WI,Wisconsin,Great Lakes,28475,Red Cliff
52,WI,Wisconsin,Great Lakes,28546,Redgranite
52,WI,Wisconsin,Great Lakes,28594,Reedsburg
52,WI,Wisconsin,Great Lakes,28597,Reedsville
52,WI,Wisconsin,Great Lakes,28604,Reeseville
52,WI,Wisconsin,Great Lakes,28697,Reseburg
52,WI,Wisconsin,Great Lakes,28702,Reserve
52,WI,Wisconsin,Great Lakes,28720,Rewey
52,WI,Wisconsin,Great Lakes,28749,Rhine
52,WI,Wisconsin,Great Lakes,28753,Rhinelander
52,WI,Wisconsin,Great Lakes,28761,Rib Falls
52,WI,Wisconsin,Great Lakes,28762,Rib Lake
52,WI,Wisconsin,Great Lakes,28772,Rice Lake
52,WI,Wisconsin,Great Lakes,28804,Richfield
52,WI,Wisconsin,Great Lakes,28809,Richford
52,WI,Wisconsin,Great Lakes,28827,Richland Center
52,WI,Wisconsin,Great Lakes,28869,Richwood
52,WI,Wisconsin,Great Lakes,28900,Ridgeland
52,WI,Wisconsin,Great Lakes,28923,Ridgeway
52,WI,Wisconsin,Great Lakes,28966,Ringle
52,WI,Wisconsin,Great Lakes,28978,Rio
52,WI,Wisconsin,Great Lakes,28983,Rio Creek
52,WI,Wisconsin,Great Lakes,29012,Riplinger
52,WI,Wisconsin,Great Lakes,29014,Ripon
52,WI,Wisconsin,Great Lakes,29039,River Falls
52,WI,Wisconsin,Great Lakes,29044,River Hills
52,WI,Wisconsin,Great Lakes,29164,Roberts
52,WI,Wisconsin,Great Lakes,29203,Rochester
52,WI,Wisconsin,Great Lakes,29219,Rock Elm
52,WI,Wisconsin,Great Lakes,29241,Rock Springs
52,WI,Wisconsin,Great Lakes,29248,Rockbridge
52,WI,Wisconsin,Great Lakes,29251,Rockdale
52,WI,Wisconsin,Great Lakes,29258,Rockfield
52,WI,Wisconsin,Great Lakes,29280,Rockland
52,WI,Wisconsin,Great Lakes,29448,Rome
52,WI,Wisconsin,Great Lakes,29579,Rosendale
52,WI,Wisconsin,Great Lakes,29599,Rosholt
52,WI,Wisconsin,Great Lakes,29650,Rothschild
52,WI,Wisconsin,Great Lakes,29711,Roxbury
52,WI,Wisconsin,Great Lakes,29736,Royalton
52,WI,Wisconsin,Great Lakes,29750,Rozellville
52,WI,Wisconsin,Great Lakes,29752,Rubicon
52,WI,Wisconsin,Great Lakes,29757,Ruby
52,WI,Wisconsin,Great Lakes,29770,Rudolph
52,WI,Wisconsin,Great Lakes,29832,Rusk
52,WI,Wisconsin,Great Lakes,29892,Rutland
52,WI,Wisconsin,Great Lakes,30035,Saint Cloud
52,WI,Wisconsin,Great Lakes,30038,Saint Croix Falls
52,WI,Wisconsin,Great Lakes,30051,Saint Francis
52,WI,Wisconsin,Great Lakes,30068,Saint Germain
52,WI,Wisconsin,Great Lakes,30117,Saint Joseph
52,WI,Wisconsin,Great Lakes,30167,Saint Nazianz
52,WI,Wisconsin,Great Lakes,30192,Saint Peter
52,WI,Wisconsin,Great Lakes,30230,Salem
52,WI,Wisconsin,Great Lakes,30452,Sanborn
52,WI,Wisconsin,Great Lakes,30463,Sand Creek
52,WI,Wisconsin,Great Lakes,30513,Sandy Hook
52,WI,Wisconsin,Great Lakes,30659,Sarona
52,WI,Wisconsin,Great Lakes,30688,Sauk City
52,WI,Wisconsin,Great Lakes,30691,Saukville
52,WI,Wisconsin,Great Lakes,30736,Saxeville
52,WI,Wisconsin,Great Lakes,30740,Saxon
52,WI,Wisconsin,Great Lakes,30751,Sayner
52,WI,Wisconsin,Great Lakes,30766,Scandinavia
52,WI,Wisconsin,Great Lakes,30802,Schofield
52,WI,Wisconsin,Great Lakes,31066,Seneca
52,WI,Wisconsin,Great Lakes,31128,Sextonville
52,WI,Wisconsin,Great Lakes,31132,Seymour
52,WI,Wisconsin,Great Lakes,31182,Shanagolden
52,WI,Wisconsin,Great Lakes,31201,Sharon
52,WI,Wisconsin,Great Lakes,31248,Shawano
52,WI,Wisconsin,Great Lakes,31268,Sheboygan
52,WI,Wisconsin,Great Lakes,31269,Sheboygan Falls
52,WI,Wisconsin,Great Lakes,31301,Shelby
52,WI,Wisconsin,Great Lakes,31312,Sheldon
52,WI,Wisconsin,Great Lakes,31324,Shell Lake
52,WI,Wisconsin,Great Lakes,31370,Sheridan
52,WI,Wisconsin,Great Lakes,31400,Sherry
52,WI,Wisconsin,Great Lakes,31404,Sherwood
52,WI,Wisconsin,Great Lakes,31441,Shiocton
52,WI,Wisconsin,Great Lakes,31493,Shorewood
52,WI,Wisconsin,Great Lakes,31496,Shorewood Hills
52,WI,Wisconsin,Great Lakes,31523,Shullsburg
52,WI,Wisconsin,Great Lakes,31621,Silver Lake
52,WI,Wisconsin,Great Lakes,31701,Siren
52,WI,Wisconsin,Great Lakes,31707,Sister Bay
52,WI,Wisconsin,Great Lakes,31793,Slinger
52,WI,Wisconsin,Great Lakes,31917,Sobieski
52,WI,Wisconsin,Great Lakes,31945,Soldiers Grove
52,WI,Wisconsin,Great Lakes,31957,Solon Springs
52,WI,Wisconsin,Great Lakes,31967,Somers
52,WI,Wisconsin,Great Lakes,31972,Somerset
52,WI,Wisconsin,Great Lakes,32141,South Milwaukee
52,WI,Wisconsin,Great Lakes,32175,South Range
52,WI,Wisconsin,Great Lakes,32199,South Superior
52,WI,Wisconsin,Great Lakes,32215,South Wayne
52,WI,Wisconsin,Great Lakes,32309,Sparta
52,WI,Wisconsin,Great Lakes,32337,Spencer
52,WI,Wisconsin,Great Lakes,32363,Spirit
52,WI,Wisconsin,Great Lakes,32377,Spooner
52,WI,Wisconsin,Great Lakes,32391,Spread Eagle
52,WI,Wisconsin,Great Lakes,32413,Spring Green
52,WI,Wisconsin,Great Lakes,32443,Spring Prairie
52,WI,Wisconsin,Great Lakes,32444,Spring Valley
52,WI,Wisconsin,Great Lakes,32458,Springbrook
52,WI,Wisconsin,Great Lakes,32478,Springfield
52,WI,Wisconsin,Great Lakes,32525,Spruce
52,WI,Wisconsin,Great Lakes,32601,Stanley
52,WI,Wisconsin,Great Lakes,32619,Stanton
52,WI,Wisconsin,Great Lakes,32649,Star Prairie
52,WI,Wisconsin,Great Lakes,32765,Stetsonville
52,WI,Wisconsin,Great Lakes,32766,Steuben
52,WI,Wisconsin,Great Lakes,32774,Stevens Point
52,WI,Wisconsin,Great Lakes,32779,Stevenstown
52,WI,Wisconsin,Great Lakes,32803,Stiles
52,WI,Wisconsin,Great Lakes,32831,Stitzer
52,WI,Wisconsin,Great Lakes,32838,Stockbridge
52,WI,Wisconsin,Great Lakes,32845,Stockholm
52,WI,Wisconsin,Great Lakes,32862,Stockton
52,WI,Wisconsin,Great Lakes,32869,Stoddard
52,WI,Wisconsin,Great Lakes,32879,Stone Lake
52,WI,Wisconsin,Great Lakes,32884,Stonebank
52,WI,Wisconsin,Great Lakes,32935,Stoughton
52,WI,Wisconsin,Great Lakes,32973,Stratford
52,WI,Wisconsin,Great Lakes,33010,Strickland
52,WI,Wisconsin,Great Lakes,33024,Strongs Prairie
52,WI,Wisconsin,Great Lakes,33030,Strum
52,WI,Wisconsin,Great Lakes,33049,Sturgeon Bay
52,WI,Wisconsin,Great Lakes,33057,Sturtevant
52,WI,Wisconsin,Great Lakes,33060,Suamico
52,WI,Wisconsin,Great Lakes,33082,Sugar Bush
52,WI,Wisconsin,Great Lakes,33084,Sugar Camp
52,WI,Wisconsin,Great Lakes,33114,Sullivan
52,WI,Wisconsin,Great Lakes,33190,Summit Corners
52,WI,Wisconsin,Great Lakes,33192,Summit Lake
52,WI,Wisconsin,Great Lakes,33203,Sumner
52,WI,Wisconsin,Great Lakes,33225,Sun Prairie
52,WI,Wisconsin,Great Lakes,33314,Superior
52,WI,Wisconsin,Great Lakes,33329,Suring
52,WI,Wisconsin,Great Lakes,33343,Sussex
52,WI,Wisconsin,Great Lakes,33465,Sylvan
52,WI,Wisconsin,Great Lakes,33481,Symco
52,WI,Wisconsin,Great Lakes,33535,Tainter Lake
52,WI,Wisconsin,Great Lakes,33664,Taycheedah
52,WI,Wisconsin,Great Lakes,33669,Taylor
52,WI,Wisconsin,Great Lakes,33789,Tennyson
52,WI,Wisconsin,Great Lakes,33892,Theresa
52,WI,Wisconsin,Great Lakes,33902,Thiensville
52,WI,Wisconsin,Great Lakes,33943,Thornapple
52,WI,Wisconsin,Great Lakes,33956,Thornton
52,WI,Wisconsin,Great Lakes,33971,Thorp
52,WI,Wisconsin,Great Lakes,33982,Three Lakes
52,WI,Wisconsin,Great Lakes,34017,Tichigan
52,WI,Wisconsin,Great Lakes,34041,Tigerton
52,WI,Wisconsin,Great Lakes,34047,Tilden
52,WI,Wisconsin,Great Lakes,34060,Tilleda
52,WI,Wisconsin,Great Lakes,34110,Tipler
52,WI,Wisconsin,Great Lakes,34126,Tisch Mills
52,WI,Wisconsin,Great Lakes,34200,Tomah
52,WI,Wisconsin,Great Lakes,34201,Tomahawk
52,WI,Wisconsin,Great Lakes,34216,Tonet
52,WI,Wisconsin,Great Lakes,34228,Tony
52,WI,Wisconsin,Great Lakes,34307,Townsend
52,WI,Wisconsin,Great Lakes,34333,Trade Lake
52,WI,Wisconsin,Great Lakes,34368,Trego
52,WI,Wisconsin,Great Lakes,34377,Trempealeau
52,WI,Wisconsin,Great Lakes,34423,Trimbelle
52,WI,Wisconsin,Great Lakes,34445,Tripoli
52,WI,Wisconsin,Great Lakes,34494,Troy
52,WI,Wisconsin,Great Lakes,34580,Tunnel City
52,WI,Wisconsin,Great Lakes,34628,Turtle Lake
52,WI,Wisconsin,Great Lakes,34648,Tustin
52,WI,Wisconsin,Great Lakes,34674,Twin Lakes
52,WI,Wisconsin,Great Lakes,34693,Two Creeks
52,WI,Wisconsin,Great Lakes,34697,Two Rivers
52,WI,Wisconsin,Great Lakes,34777,Underhill
